Time,Transmembrane_potential
553.01,-86.48329759253242
553.02,-86.48329759253242
553.03,-86.48329759253242
553.04,-86.48329759253242
553.0500000000001,-86.48329759253242
553.0600000000001,-86.48329759253242
553.07,-86.48329759253242
553.08,-86.48329759253242
553.09,-86.48329759253242
553.1,-86.48329759253242
553.11,-86.48329759253242
553.12,-86.48329759253242
553.13,-86.48329759253242
553.14,-86.48329759253242
553.15,-86.48329759253242
553.16,-86.48329759253242
553.17,-86.48329759253242
553.1800000000001,-86.48329759253242
553.19,-86.48329759253242
553.2,-86.48329759253242
553.21,-86.48329759253242
553.22,-86.48329759253242
553.23,-86.48329759253242
553.24,-86.48329759253242
553.25,-86.48329759253242
553.26,-86.48329759253242
553.27,-86.48329759253242
553.28,-86.48329759253242
553.29,-86.48329759253242
553.3000000000001,-86.48329759253242
553.3100000000001,-86.48329759253242
553.32,-86.48329759253242
553.33,-86.48329759253242
553.34,-86.48329759253242
553.35,-86.48329759253242
553.36,-86.48329759253242
553.37,-86.48329759253242
553.38,-86.48329759253242
553.39,-86.48329759253242
553.4,-86.48329759253242
553.41,-86.48329759253242
553.42,-86.48329759253242
553.4300000000001,-86.48329759253242
553.44,-86.48329759253242
553.45,-86.48329759253242
553.46,-86.48329759253242
553.47,-86.48329759253242
553.48,-86.48329759253242
553.49,-86.48329759253242
553.5,-86.48329759253242
553.51,-86.53975813098658
553.52,-86.53975813098658
553.53,-86.53975813098658
553.54,-86.53975813098658
553.5500000000001,-86.53975813098658
553.5600000000001,-86.53975813098658
553.57,-86.53975813098658
553.58,-86.53975813098658
553.59,-86.53975813098658
553.6,-86.53975813098658
553.61,-86.53975813098658
553.62,-86.53975813098658
553.63,-86.53975813098658
553.64,-86.53975813098658
553.65,-86.53975813098658
553.66,-86.53975813098658
553.67,-86.53975813098658
553.6800000000001,-86.53975813098658
553.69,-86.53975813098658
553.7,-86.53975813098658
553.71,-86.53975813098658
553.72,-86.53975813098658
553.73,-86.53975813098658
553.74,-86.53975813098658
553.75,-86.53975813098658
553.76,-86.53975813098658
553.77,-86.53975813098658
553.78,-86.53975813098658
553.79,-86.53975813098658
553.8000000000001,-86.53975813098658
553.8100000000001,-86.53975813098658
553.82,-86.53975813098658
553.83,-86.53975813098658
553.84,-86.53975813098658
553.85,-86.53975813098658
553.86,-86.53975813098658
553.87,-86.53975813098658
553.88,-86.53975813098658
553.89,-86.53975813098658
553.9,-86.53975813098658
553.91,-86.53975813098658
553.92,-86.53975813098658
553.9300000000001,-86.53975813098658
553.94,-86.53975813098658
553.95,-86.53975813098658
553.96,-86.53975813098658
553.97,-86.53975813098658
553.98,-86.53975813098658
553.99,-86.53975813098658
554.0,-86.53975813098658
554.01,-86.5512842420977
554.02,-86.5512842420977
554.03,-86.5512842420977
554.04,-86.5512842420977
554.0500000000001,-86.5512842420977
554.0600000000001,-86.5512842420977
554.07,-86.5512842420977
554.08,-86.5512842420977
554.09,-86.5512842420977
554.1,-86.5512842420977
554.11,-86.5512842420977
554.12,-86.5512842420977
554.13,-86.5512842420977
554.14,-86.5512842420977
554.15,-86.5512842420977
554.16,-86.5512842420977
554.17,-86.5512842420977
554.1800000000001,-86.5512842420977
554.19,-86.5512842420977
554.2,-86.5512842420977
554.21,-86.5512842420977
554.22,-86.5512842420977
554.23,-86.5512842420977
554.24,-86.5512842420977
554.25,-86.5512842420977
554.26,-86.5512842420977
554.27,-86.5512842420977
554.28,-86.5512842420977
554.29,-86.5512842420977
554.3000000000001,-86.5512842420977
554.3100000000001,-86.5512842420977
554.32,-86.5512842420977
554.33,-86.5512842420977
554.34,-86.5512842420977
554.35,-86.5512842420977
554.36,-86.5512842420977
554.37,-86.5512842420977
554.38,-86.5512842420977
554.39,-86.5512842420977
554.4,-86.5512842420977
554.41,-86.5512842420977
554.42,-86.5512842420977
554.4300000000001,-86.5512842420977
554.44,-86.5512842420977
554.45,-86.5512842420977
554.46,-86.5512842420977
554.47,-86.5512842420977
554.48,-86.5512842420977
554.49,-86.5512842420977
554.5,-86.5512842420977
554.51,-86.56970474126992
554.52,-86.56970474126992
554.53,-86.56970474126992
554.54,-86.56970474126992
554.5500000000001,-86.56970474126992
554.5600000000001,-86.56970474126992
554.57,-86.56970474126992
554.58,-86.56970474126992
554.59,-86.56970474126992
554.6,-86.56970474126992
554.61,-86.56970474126992
554.62,-86.56970474126992
554.63,-86.56970474126992
554.64,-86.56970474126992
554.65,-86.56970474126992
554.66,-86.56970474126992
554.67,-86.56970474126992
554.6800000000001,-86.56970474126992
554.69,-86.56970474126992
554.7,-86.56970474126992
554.71,-86.56970474126992
554.72,-86.56970474126992
554.73,-86.56970474126992
554.74,-86.56970474126992
554.75,-86.56970474126992
554.76,-86.56970474126992
554.77,-86.56970474126992
554.78,-86.56970474126992
554.79,-86.56970474126992
554.8000000000001,-86.56970474126992
554.8100000000001,-86.56970474126992
554.82,-86.56970474126992
554.83,-86.56970474126992
554.84,-86.56970474126992
554.85,-86.56970474126992
554.86,-86.56970474126992
554.87,-86.56970474126992
554.88,-86.56970474126992
554.89,-86.56970474126992
554.9,-86.56970474126992
554.91,-86.56970474126992
554.92,-86.56970474126992
554.9300000000001,-86.56970474126992
554.94,-86.56970474126992
554.95,-86.56970474126992
554.96,-86.56970474126992
554.97,-86.56970474126992
554.98,-86.56970474126992
554.99,-86.56970474126992
555.0,-86.56970474126992
555.01,-86.57487669365086
555.02,-86.57487669365086
555.03,-86.57487669365086
555.04,-86.57487669365086
555.0500000000001,-86.57487669365086
555.0600000000001,-86.57487669365086
555.07,-86.57487669365086
555.08,-86.57487669365086
555.09,-86.57487669365086
555.1,-86.57487669365086
555.11,-86.57487669365086
555.12,-86.57487669365086
555.13,-86.57487669365086
555.14,-86.57487669365086
555.15,-86.57487669365086
555.16,-86.57487669365086
555.17,-86.57487669365086
555.1800000000001,-86.57487669365086
555.19,-86.57487669365086
555.2,-86.57487669365086
555.21,-86.57487669365086
555.22,-86.57487669365086
555.23,-86.57487669365086
555.24,-86.57487669365086
555.25,-86.57487669365086
555.26,-86.57487669365086
555.27,-86.57487669365086
555.28,-86.57487669365086
555.29,-86.57487669365086
555.3000000000001,-86.57487669365086
555.3100000000001,-86.57487669365086
555.32,-86.57487669365086
555.33,-86.57487669365086
555.34,-86.57487669365086
555.35,-86.57487669365086
555.36,-86.57487669365086
555.37,-86.57487669365086
555.38,-86.57487669365086
555.39,-86.57487669365086
555.4,-86.57487669365086
555.41,-86.57487669365086
555.42,-86.57487669365086
555.4300000000001,-86.57487669365086
555.44,-86.57487669365086
555.45,-86.57487669365086
555.46,-86.57487669365086
555.47,-86.57487669365086
555.48,-86.57487669365086
555.49,-86.57487669365086
555.5,-86.57487669365086
555.51,-86.57432794938677
555.52,-86.57432794938677
555.53,-86.57432794938677
555.54,-86.57432794938677
555.5500000000001,-86.57432794938677
555.5600000000001,-86.57432794938677
555.57,-86.57432794938677
555.58,-86.57432794938677
555.59,-86.57432794938677
555.6,-86.57432794938677
555.61,-86.57432794938677
555.62,-86.57432794938677
555.63,-86.57432794938677
555.64,-86.57432794938677
555.65,-86.57432794938677
555.66,-86.57432794938677
555.67,-86.57432794938677
555.6800000000001,-86.57432794938677
555.69,-86.57432794938677
555.7,-86.57432794938677
555.71,-86.57432794938677
555.72,-86.57432794938677
555.73,-86.57432794938677
555.74,-86.57432794938677
555.75,-86.57432794938677
555.76,-86.57432794938677
555.77,-86.57432794938677
555.78,-86.57432794938677
555.79,-86.57432794938677
555.8000000000001,-86.57432794938677
555.8100000000001,-86.57432794938677
555.82,-86.57432794938677
555.83,-86.57432794938677
555.84,-86.57432794938677
555.85,-86.57432794938677
555.86,-86.57432794938677
555.87,-86.57432794938677
555.88,-86.57432794938677
555.89,-86.57432794938677
555.9,-86.57432794938677
555.91,-86.57432794938677
555.92,-86.57432794938677
555.9300000000001,-86.57432794938677
555.94,-86.57432794938677
555.95,-86.57432794938677
555.96,-86.57432794938677
555.97,-86.57432794938677
555.98,-86.57432794938677
555.99,-86.57432794938677
556.0,-86.57432794938677
556.01,-86.57150011605344
556.02,-86.57150011605344
556.03,-86.57150011605344
556.04,-86.57150011605344
556.0500000000001,-86.57150011605344
556.0600000000001,-86.57150011605344
556.07,-86.57150011605344
556.08,-86.57150011605344
556.09,-86.57150011605344
556.1,-86.57150011605344
556.11,-86.57150011605344
556.12,-86.57150011605344
556.13,-86.57150011605344
556.14,-86.57150011605344
556.15,-86.57150011605344
556.16,-86.57150011605344
556.17,-86.57150011605344
556.1800000000001,-86.57150011605344
556.19,-86.57150011605344
556.2,-86.57150011605344
556.21,-86.57150011605344
556.22,-86.57150011605344
556.23,-86.57150011605344
556.24,-86.57150011605344
556.25,-86.57150011605344
556.26,-86.57150011605344
556.27,-86.57150011605344
556.28,-86.57150011605344
556.29,-86.57150011605344
556.3000000000001,-86.57150011605344
556.3100000000001,-86.57150011605344
556.32,-86.57150011605344
556.33,-86.57150011605344
556.34,-86.57150011605344
556.35,-86.57150011605344
556.36,-86.57150011605344
556.37,-86.57150011605344
556.38,-86.57150011605344
556.39,-86.57150011605344
556.4,-86.57150011605344
556.41,-86.57150011605344
556.42,-86.57150011605344
556.4300000000001,-86.57150011605344
556.44,-86.57150011605344
556.45,-86.57150011605344
556.46,-86.57150011605344
556.47,-86.57150011605344
556.48,-86.57150011605344
556.49,-86.57150011605344
556.5,-86.57150011605344
556.51,-86.6303462496087
556.52,-86.6303462496087
556.53,-86.6303462496087
556.54,-86.6303462496087
556.5500000000001,-86.6303462496087
556.5600000000001,-86.6303462496087
556.57,-86.6303462496087
556.58,-86.6303462496087
556.59,-86.6303462496087
556.6,-86.6303462496087
556.61,-86.6303462496087
556.62,-86.6303462496087
556.63,-86.6303462496087
556.64,-86.6303462496087
556.65,-86.6303462496087
556.66,-86.6303462496087
556.67,-86.6303462496087
556.6800000000001,-86.6303462496087
556.69,-86.6303462496087
556.7,-86.6303462496087
556.71,-86.6303462496087
556.72,-86.6303462496087
556.73,-86.6303462496087
556.74,-86.6303462496087
556.75,-86.6303462496087
556.76,-86.6303462496087
556.77,-86.6303462496087
556.78,-86.6303462496087
556.79,-86.6303462496087
556.8000000000001,-86.6303462496087
556.8100000000001,-86.6303462496087
556.82,-86.6303462496087
556.83,-86.6303462496087
556.84,-86.6303462496087
556.85,-86.6303462496087
556.86,-86.6303462496087
556.87,-86.6303462496087
556.88,-86.6303462496087
556.89,-86.6303462496087
556.9,-86.6303462496087
556.91,-86.6303462496087
556.92,-86.6303462496087
556.9300000000001,-86.6303462496087
556.94,-86.6303462496087
556.95,-86.6303462496087
556.96,-86.6303462496087
556.97,-86.6303462496087
556.98,-86.6303462496087
556.99,-86.6303462496087
557.0,-86.6303462496087
557.01,-86.62070750516423
557.02,-86.62070750516423
557.03,-86.62070750516423
557.04,-86.62070750516423
557.0500000000001,-86.62070750516423
557.0600000000001,-86.62070750516423
557.07,-86.62070750516423
557.08,-86.62070750516423
557.09,-86.62070750516423
557.1,-86.62070750516423
557.11,-86.62070750516423
557.12,-86.62070750516423
557.13,-86.62070750516423
557.14,-86.62070750516423
557.15,-86.62070750516423
557.16,-86.62070750516423
557.17,-86.62070750516423
557.1800000000001,-86.62070750516423
557.19,-86.62070750516423
557.2,-86.62070750516423
557.21,-86.62070750516423
557.22,-86.62070750516423
557.23,-86.62070750516423
557.24,-86.62070750516423
557.25,-86.62070750516423
557.26,-86.62070750516423
557.27,-86.62070750516423
557.28,-86.62070750516423
557.29,-86.62070750516423
557.3000000000001,-86.62070750516423
557.3100000000001,-86.62070750516423
557.32,-86.62070750516423
557.33,-86.62070750516423
557.34,-86.62070750516423
557.35,-86.62070750516423
557.36,-86.62070750516423
557.37,-86.62070750516423
557.38,-86.62070750516423
557.39,-86.62070750516423
557.4,-86.62070750516423
557.41,-86.62070750516423
557.42,-86.62070750516423
557.4300000000001,-86.62070750516423
557.44,-86.62070750516423
557.45,-86.62070750516423
557.46,-86.62070750516423
557.47,-86.62070750516423
557.48,-86.62070750516423
557.49,-86.62070750516423
557.5,-86.62070750516423
557.51,-86.5552858501443
557.52,-86.5552858501443
557.53,-86.5552858501443
557.54,-86.5552858501443
557.5500000000001,-86.5552858501443
557.5600000000001,-86.5552858501443
557.57,-86.5552858501443
557.58,-86.5552858501443
557.59,-86.5552858501443
557.6,-86.5552858501443
557.61,-86.5552858501443
557.62,-86.5552858501443
557.63,-86.5552858501443
557.64,-86.5552858501443
557.65,-86.5552858501443
557.66,-86.5552858501443
557.67,-86.5552858501443
557.6800000000001,-86.5552858501443
557.69,-86.5552858501443
557.7,-86.5552858501443
557.71,-86.5552858501443
557.72,-86.5552858501443
557.73,-86.5552858501443
557.74,-86.5552858501443
557.75,-86.5552858501443
557.76,-86.5552858501443
557.77,-86.5552858501443
557.78,-86.5552858501443
557.79,-86.5552858501443
557.8000000000001,-86.5552858501443
557.8100000000001,-86.5552858501443
557.82,-86.5552858501443
557.83,-86.5552858501443
557.84,-86.5552858501443
557.85,-86.5552858501443
557.86,-86.5552858501443
557.87,-86.5552858501443
557.88,-86.5552858501443
557.89,-86.5552858501443
557.9,-86.5552858501443
557.91,-86.5552858501443
557.92,-86.5552858501443
557.9300000000001,-86.5552858501443
557.94,-86.5552858501443
557.95,-86.5552858501443
557.96,-86.5552858501443
557.97,-86.5552858501443
557.98,-86.5552858501443
557.99,-86.5552858501443
558.0,-86.5552858501443
558.01,-86.5552858501443
558.02,-86.5552858501443
558.03,-86.5552858501443
558.04,-86.5552858501443
558.0500000000001,-86.5552858501443
558.0600000000001,-86.5552858501443
558.07,-86.5552858501443
558.08,-86.5552858501443
558.09,-86.5552858501443
558.1,-86.5552858501443
558.11,-86.5552858501443
558.12,-86.5552858501443
558.13,-86.5552858501443
558.14,-86.5552858501443
558.15,-86.5552858501443
558.16,-86.5552858501443
558.17,-86.5552858501443
558.1800000000001,-86.5552858501443
558.19,-86.5552858501443
558.2,-86.5552858501443
558.21,-86.5552858501443
558.22,-86.5552858501443
558.23,-86.5552858501443
558.24,-86.5552858501443
558.25,-86.5552858501443
558.26,-86.5552858501443
558.27,-86.5552858501443
558.28,-86.5552858501443
558.29,-86.5552858501443
558.3000000000001,-86.5552858501443
558.3100000000001,-86.5552858501443
558.32,-86.5552858501443
558.33,-86.5552858501443
558.34,-86.5552858501443
558.35,-86.5552858501443
558.36,-86.5552858501443
558.37,-86.5552858501443
558.38,-86.5552858501443
558.39,-86.5552858501443
558.4,-86.5552858501443
558.41,-86.5552858501443
558.42,-86.5552858501443
558.4300000000001,-86.5552858501443
558.44,-86.5552858501443
558.45,-86.5552858501443
558.46,-86.5552858501443
558.47,-86.5552858501443
558.48,-86.5552858501443
558.49,-86.5552858501443
558.5,-86.5552858501443
558.51,-86.56864942392976
558.52,-86.56864942392976
558.53,-86.56864942392976
558.54,-86.56864942392976
558.5500000000001,-86.56864942392976
558.5600000000001,-86.56864942392976
558.57,-86.56864942392976
558.58,-86.56864942392976
558.59,-86.56864942392976
558.6,-86.56864942392976
558.61,-86.56864942392976
558.62,-86.56864942392976
558.63,-86.56864942392976
558.64,-86.56864942392976
558.65,-86.56864942392976
558.66,-86.56864942392976
558.67,-86.56864942392976
558.6800000000001,-86.56864942392976
558.69,-86.56864942392976
558.7,-86.56864942392976
558.71,-86.56864942392976
558.72,-86.56864942392976
558.73,-86.56864942392976
558.74,-86.56864942392976
558.75,-86.56864942392976
558.76,-86.56864942392976
558.77,-86.56864942392976
558.78,-86.56864942392976
558.79,-86.56864942392976
558.8000000000001,-86.56864942392976
558.8100000000001,-86.56864942392976
558.82,-86.56864942392976
558.83,-86.56864942392976
558.84,-86.56864942392976
558.85,-86.56864942392976
558.86,-86.56864942392976
558.87,-86.56864942392976
558.88,-86.56864942392976
558.89,-86.56864942392976
558.9,-86.56864942392976
558.91,-86.56864942392976
558.92,-86.56864942392976
558.9300000000001,-86.56864942392976
558.94,-86.56864942392976
558.95,-86.56864942392976
558.96,-86.56864942392976
558.97,-86.56864942392976
558.98,-86.56864942392976
558.99,-86.56864942392976
559.0,-86.56864942392976
559.01,-86.57376245250119
559.02,-86.57376245250119
559.03,-86.57376245250119
559.04,-86.57376245250119
559.0500000000001,-86.57376245250119
559.0600000000001,-86.57376245250119
559.07,-86.57376245250119
559.08,-86.57376245250119
559.09,-86.57376245250119
559.1,-86.57376245250119
559.11,-86.57376245250119
559.12,-86.57376245250119
559.13,-86.57376245250119
559.14,-86.57376245250119
559.15,-86.57376245250119
559.16,-86.57376245250119
559.17,-86.57376245250119
559.1800000000001,-86.57376245250119
559.19,-86.57376245250119
559.2,-86.57376245250119
559.21,-86.57376245250119
559.22,-86.57376245250119
559.23,-86.57376245250119
559.24,-86.57376245250119
559.25,-86.57376245250119
559.26,-86.57376245250119
559.27,-86.57376245250119
559.28,-86.57376245250119
559.29,-86.57376245250119
559.3000000000001,-86.57376245250119
559.3100000000001,-86.57376245250119
559.32,-86.57376245250119
559.33,-86.57376245250119
559.34,-86.57376245250119
559.35,-86.57376245250119
559.36,-86.57376245250119
559.37,-86.57376245250119
559.38,-86.57376245250119
559.39,-86.57376245250119
559.4,-86.57376245250119
559.41,-86.57376245250119
559.42,-86.57376245250119
559.4300000000001,-86.57376245250119
559.44,-86.57376245250119
559.45,-86.57376245250119
559.46,-86.57376245250119
559.47,-86.57376245250119
559.48,-86.57376245250119
559.49,-86.57376245250119
559.5,-86.57376245250119
559.51,-86.65142416392676
559.52,-86.65142416392676
559.53,-86.65142416392676
559.54,-86.65142416392676
559.5500000000001,-86.65142416392676
559.5600000000001,-86.65142416392676
559.57,-86.65142416392676
559.58,-86.65142416392676
559.59,-86.65142416392676
559.6,-86.65142416392676
559.61,-86.65142416392676
559.62,-86.65142416392676
559.63,-86.65142416392676
559.64,-86.65142416392676
559.65,-86.65142416392676
559.66,-86.65142416392676
559.67,-86.65142416392676
559.6800000000001,-86.65142416392676
559.69,-86.65142416392676
559.7,-86.65142416392676
559.71,-86.65142416392676
559.72,-86.65142416392676
559.73,-86.65142416392676
559.74,-86.65142416392676
559.75,-86.65142416392676
559.76,-86.65142416392676
559.77,-86.65142416392676
559.78,-86.65142416392676
559.79,-86.65142416392676
559.8000000000001,-86.65142416392676
559.8100000000001,-86.65142416392676
559.82,-86.65142416392676
559.83,-86.65142416392676
559.84,-86.65142416392676
559.85,-86.65142416392676
559.86,-86.65142416392676
559.87,-86.65142416392676
559.88,-86.65142416392676
559.89,-86.65142416392676
559.9,-86.65142416392676
559.91,-86.65142416392676
559.92,-86.65142416392676
559.9300000000001,-86.65142416392676
559.94,-86.65142416392676
559.95,-86.65142416392676
559.96,-86.65142416392676
559.97,-86.65142416392676
559.98,-86.65142416392676
559.99,-86.65142416392676
560.0,-86.65142416392676
560.01,-86.64081601392677
560.02,-86.64081601392677
560.03,-86.64081601392677
560.04,-86.64081601392677
560.0500000000001,-86.64081601392677
560.0600000000001,-86.64081601392677
560.07,-86.64081601392677
560.08,-86.64081601392677
560.09,-86.64081601392677
560.1,-86.64081601392677
560.11,-86.64081601392677
560.12,-86.64081601392677
560.13,-86.64081601392677
560.14,-86.64081601392677
560.15,-86.64081601392677
560.16,-86.64081601392677
560.17,-86.64081601392677
560.1800000000001,-86.64081601392677
560.19,-86.64081601392677
560.2,-86.64081601392677
560.21,-86.64081601392677
560.22,-86.64081601392677
560.23,-86.64081601392677
560.24,-86.64081601392677
560.25,-86.64081601392677
560.26,-86.64081601392677
560.27,-86.64081601392677
560.28,-86.64081601392677
560.29,-86.64081601392677
560.3000000000001,-86.64081601392677
560.3100000000001,-86.64081601392677
560.32,-86.64081601392677
560.33,-86.64081601392677
560.34,-86.64081601392677
560.35,-86.64081601392677
560.36,-86.64081601392677
560.37,-86.64081601392677
560.38,-86.64081601392677
560.39,-86.64081601392677
560.4,-86.64081601392677
560.41,-86.64081601392677
560.42,-86.64081601392677
560.4300000000001,-86.64081601392677
560.44,-86.64081601392677
560.45,-86.64081601392677
560.46,-86.64081601392677
560.47,-86.64081601392677
560.48,-86.64081601392677
560.49,-86.64081601392677
560.5,-86.64081601392677
560.51,-86.62970295925926
560.52,-86.62970295925926
560.53,-86.62970295925926
560.54,-86.62970295925926
560.5500000000001,-86.62970295925926
560.5600000000001,-86.62970295925926
560.57,-86.62970295925926
560.58,-86.62970295925926
560.59,-86.62970295925926
560.6,-86.62970295925926
560.61,-86.62970295925926
560.62,-86.62970295925926
560.63,-86.62970295925926
560.64,-86.62970295925926
560.65,-86.62970295925926
560.66,-86.62970295925926
560.67,-86.62970295925926
560.6800000000001,-86.62970295925926
560.69,-86.62970295925926
560.7,-86.62970295925926
560.71,-86.62970295925926
560.72,-86.62970295925926
560.73,-86.62970295925926
560.74,-86.62970295925926
560.75,-86.62970295925926
560.76,-86.62970295925926
560.77,-86.62970295925926
560.78,-86.62970295925926
560.79,-86.62970295925926
560.8000000000001,-86.62970295925926
560.8100000000001,-86.62970295925926
560.82,-86.62970295925926
560.83,-86.62970295925926
560.84,-86.62970295925926
560.85,-86.62970295925926
560.86,-86.62970295925926
560.87,-86.62970295925926
560.88,-86.62970295925926
560.89,-86.62970295925926
560.9,-86.62970295925926
560.91,-86.62970295925926
560.92,-86.62970295925926
560.9300000000001,-86.62970295925926
560.94,-86.62970295925926
560.95,-86.62970295925926
560.96,-86.62970295925926
560.97,-86.62970295925926
560.98,-86.62970295925926
560.99,-86.62970295925926
561.0,-86.62970295925926
561.01,-86.6257714314815
561.02,-86.6257714314815
561.03,-86.6257714314815
561.04,-86.6257714314815
561.0500000000001,-86.6257714314815
561.0600000000001,-86.6257714314815
561.07,-86.6257714314815
561.08,-86.6257714314815
561.09,-86.6257714314815
561.1,-86.6257714314815
561.11,-86.6257714314815
561.12,-86.6257714314815
561.13,-86.6257714314815
561.14,-86.6257714314815
561.15,-86.6257714314815
561.16,-86.6257714314815
561.17,-86.6257714314815
561.1800000000001,-86.6257714314815
561.19,-86.6257714314815
561.2,-86.6257714314815
561.21,-86.6257714314815
561.22,-86.6257714314815
561.23,-86.6257714314815
561.24,-86.6257714314815
561.25,-86.6257714314815
561.26,-86.6257714314815
561.27,-86.6257714314815
561.28,-86.6257714314815
561.29,-86.6257714314815
561.3000000000001,-86.6257714314815
561.3100000000001,-86.6257714314815
561.32,-86.6257714314815
561.33,-86.6257714314815
561.34,-86.6257714314815
561.35,-86.6257714314815
561.36,-86.6257714314815
561.37,-86.6257714314815
561.38,-86.6257714314815
561.39,-86.6257714314815
561.4,-86.6257714314815
561.41,-86.6257714314815
561.42,-86.6257714314815
561.4300000000001,-86.6257714314815
561.44,-86.6257714314815
561.45,-86.6257714314815
561.46,-86.6257714314815
561.47,-86.6257714314815
561.48,-86.6257714314815
561.49,-86.6257714314815
561.5,-86.6257714314815
561.51,-86.58984124368685
561.52,-86.58984124368685
561.53,-86.58984124368685
561.54,-86.58984124368685
561.5500000000001,-86.58984124368685
561.5600000000001,-86.58984124368685
561.57,-86.58984124368685
561.58,-86.58984124368685
561.59,-86.58984124368685
561.6,-86.58984124368685
561.61,-86.58984124368685
561.62,-86.58984124368685
561.63,-86.58984124368685
561.64,-86.58984124368685
561.65,-86.58984124368685
561.66,-86.58984124368685
561.67,-86.58984124368685
561.6800000000001,-86.58984124368685
561.69,-86.58984124368685
561.7,-86.58984124368685
561.71,-86.58984124368685
561.72,-86.58984124368685
561.73,-86.58984124368685
561.74,-86.58984124368685
561.75,-86.58984124368685
561.76,-86.58984124368685
561.77,-86.58984124368685
561.78,-86.58984124368685
561.79,-86.58984124368685
561.8000000000001,-86.58984124368685
561.8100000000001,-86.58984124368685
561.82,-86.58984124368685
561.83,-86.58984124368685
561.84,-86.58984124368685
561.85,-86.58984124368685
561.86,-86.58984124368685
561.87,-86.58984124368685
561.88,-86.58984124368685
561.89,-86.58984124368685
561.9,-86.58984124368685
561.91,-86.58984124368685
561.92,-86.58984124368685
561.9300000000001,-86.58984124368685
561.94,-86.58984124368685
561.95,-86.58984124368685
561.96,-86.58984124368685
561.97,-86.58984124368685
561.98,-86.58984124368685
561.99,-86.58984124368685
562.0,-86.58984124368685
562.01,-86.58302500202018
562.02,-86.58302500202018
562.03,-86.58302500202018
562.04,-86.58302500202018
562.0500000000001,-86.58302500202018
562.0600000000001,-86.58302500202018
562.07,-86.58302500202018
562.08,-86.58302500202018
562.09,-86.58302500202018
562.1,-86.58302500202018
562.11,-86.58302500202018
562.12,-86.58302500202018
562.13,-86.58302500202018
562.14,-86.58302500202018
562.15,-86.58302500202018
562.16,-86.58302500202018
562.17,-86.58302500202018
562.1800000000001,-86.58302500202018
562.19,-86.58302500202018
562.2,-86.58302500202018
562.21,-86.58302500202018
562.22,-86.58302500202018
562.23,-86.58302500202018
562.24,-86.58302500202018
562.25,-86.58302500202018
562.26,-86.58302500202018
562.27,-86.58302500202018
562.28,-86.58302500202018
562.29,-86.58302500202018
562.3000000000001,-86.58302500202018
562.3100000000001,-86.58302500202018
562.32,-86.58302500202018
562.33,-86.58302500202018
562.34,-86.58302500202018
562.35,-86.58302500202018
562.36,-86.58302500202018
562.37,-86.58302500202018
562.38,-86.58302500202018
562.39,-86.58302500202018
562.4,-86.58302500202018
562.41,-86.58302500202018
562.42,-86.58302500202018
562.4300000000001,-86.58302500202018
562.44,-86.58302500202018
562.45,-86.58302500202018
562.46,-86.58302500202018
562.47,-86.58302500202018
562.48,-86.58302500202018
562.49,-86.58302500202018
562.5,-86.58302500202018
562.51,-86.59574362579367
562.52,-86.59574362579367
562.53,-86.59574362579367
562.54,-86.59574362579367
562.5500000000001,-86.59574362579367
562.5600000000001,-86.59574362579367
562.57,-86.59574362579367
562.58,-86.59574362579367
562.59,-86.59574362579367
562.6,-86.59574362579367
562.61,-86.59574362579367
562.62,-86.59574362579367
562.63,-86.59574362579367
562.64,-86.59574362579367
562.65,-86.59574362579367
562.66,-86.59574362579367
562.67,-86.59574362579367
562.6800000000001,-86.59574362579367
562.69,-86.59574362579367
562.7,-86.59574362579367
562.71,-86.59574362579367
562.72,-86.59574362579367
562.73,-86.59574362579367
562.74,-86.59574362579367
562.75,-86.59574362579367
562.76,-86.59574362579367
562.77,-86.59574362579367
562.78,-86.59574362579367
562.79,-86.59574362579367
562.8000000000001,-86.59574362579367
562.8100000000001,-86.59574362579367
562.82,-86.59574362579367
562.83,-86.59574362579367
562.84,-86.59574362579367
562.85,-86.59574362579367
562.86,-86.59574362579367
562.87,-86.59574362579367
562.88,-86.59574362579367
562.89,-86.59574362579367
562.9,-86.59574362579367
562.91,-86.59574362579367
562.92,-86.59574362579367
562.9300000000001,-86.59574362579367
562.94,-86.59574362579367
562.95,-86.59574362579367
562.96,-86.59574362579367
562.97,-86.59574362579367
562.98,-86.59574362579367
562.99,-86.59574362579367
563.0,-86.59574362579367
563.01,-86.60894570357145
563.02,-86.60894570357145
563.03,-86.60894570357145
563.04,-86.60894570357145
563.0500000000001,-86.60894570357145
563.0600000000001,-86.60894570357145
563.07,-86.60894570357145
563.08,-86.60894570357145
563.09,-86.60894570357145
563.1,-86.60894570357145
563.11,-86.60894570357145
563.12,-86.60894570357145
563.13,-86.60894570357145
563.14,-86.60894570357145
563.15,-86.60894570357145
563.16,-86.60894570357145
563.17,-86.60894570357145
563.1800000000001,-86.60894570357145
563.19,-86.60894570357145
563.2,-86.60894570357145
563.21,-86.60894570357145
563.22,-86.60894570357145
563.23,-86.60894570357145
563.24,-86.60894570357145
563.25,-86.60894570357145
563.26,-86.60894570357145
563.27,-86.60894570357145
563.28,-86.60894570357145
563.29,-86.60894570357145
563.3000000000001,-86.60894570357145
563.3100000000001,-86.60894570357145
563.32,-86.60894570357145
563.33,-86.60894570357145
563.34,-86.60894570357145
563.35,-86.60894570357145
563.36,-86.60894570357145
563.37,-86.60894570357145
